author,year,title,source,ocr_status
Leblanc,1660,"The world surveyed, or The famous voyages & travailes of Vincent le Blanc, or White, of Marseilles .",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Leslie,1740,A new and exact account of Jamaica,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lessius,1678,"The temperate man, or, The right way of preserving life and health, together with soundness of the s",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Levitt,1647,The Samaritans box newly opened powring his oyl into the wounds of a distressed kingdome; and commu,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Ley,1641,"A case of conscience, concerning the sacrament of the Lords Supper when either the bread or wine is",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lightbody,1695,Every man his own gauger wherein not only the artist is shown a more ready and exact method of gaugi,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Ligon,1657,"A True & Exact History of the Island of Barbados. Illustrated with a Mapp of the Island, as also the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Ligon,1657,A True and Exact history of the island of barbados,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Ligon,1657,"A true & exact history of the island of Barbados illustrated with a mapp of the island, as also the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Ligon,1673,"A true & exact history of the island of Barbadoes illustrated with a map of the island, as also the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lilburne,1652,"As you were, or, The Lord General Cromwel and the grand officers of the armie their remembrancer whe",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lilly,1644,"A prophecy of the white king, and dreadfull dead-man explaned to which is added the prophecie of Sib",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lithgow,1616,"A most delectable and true discourse, of an admired and painefull peregrination from Scotland, to th",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lithgow,1618,"The pilgrimes farewell, to his natiue countrey of Scotland vvherein is contained, in way of dialogue",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lithgow,1640,"The gushing teares of godly sorrovv Containing the causes, conditions, and remedies of sinne, depend",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Littleton,1689,"The groans of the plantations, or, A true account of their grievous and extreme sufferings by the he",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Littleton,1698,"The groans of the plantations, or, A true account of their grievous and extreme sufferings by the he",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lloyd,1653,"The marrow of history, or, The pilgrimmage of kings and princes truly representing the variety of da",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lobo,1669,"A short relation of the river Nile of its sourse and current, of its overflowing the Campagnia of Æg",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lockyer,1658,Dr. Lockyer's vindication; and an infallible experimental confirmation of the vertues of his univers,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lockyer,1680,"An advertisement concerning those most excellent pills, called pilulae radiis solis extractae being",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lomax,1680,"Delaun reviv'd, vix. A plain and short discourse of that famous doctor's pills, their use and virtue",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Loncq,1630,A true relation of the vanquishing of the towne of Olinda cituated in the Capitania of Phernambuco.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Long,1774,"The history of Jamaica, or, general survey of the antient and modern state of that island",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Longland,1657,"Quatuor novissma Or, Meditations upon the four last things, delivered in four common-place discours",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Love,1674,"Clavis medicinæ or, The practice of physick reformed wherein is described the nature and cause of m",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lovell,1659,Pambotanologia. Sive Enchiridion botanicum. Or A compleat herball containing the summe of what hath,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lovell,1661,"Panzooryktologia. Sive Panzoologicomineralogia. Or A compleat history of animals and minerals, conta",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lovell and traveller,1661,"The Dukes desk newly broken up wherein is discovered divers rare receipts of physick and surgery, go",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lower,1700,"Dr. Lowers, and several other eminent physicians, receipts containing the best and safest method for",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lupton,1676,A most exact and accurate map of the whole world or The orb terrestrial described in four plain map,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Luzvic,1634,The devout hart or Royal throne of the pacifical Salomon. Composed by F. St. Luzuic S.I. Translated,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lémery,1685,Modern curiosities of art & nature extracted out of the cabinets of the most eminent personages of t,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lémery,1686,A course of chemistry containing an easie method of preparing those chymical medicins which are used,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lémery,1700,"Pharmacopoeia Lemeriana contracta Lemery's Universal pharmacopoeia abridg'd, in a collection of rece",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
M,1656,"Queen Elizabeths closset of physical secrets, with certain approved medicines taken out of a manuscr",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
M. P.,1661,A character of coffee and coffee-houses by M.P.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
M. W.,1662,"A comedy called The marriage broaker, or, The pander written by M.W., M.A.",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Mackaile,1677,"Macis macerata or, A short treatise, concerning the use of mace, in meat, or drink, and medicine In",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Macmath,1694,"The expert mid-wife a treatise of the diseases of women with child, and in child-bed as also, of th",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Manuche,1652,"The bastard, a tragedy",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Markham,1614,"Cheape and good husbandry for the vvell-ordering of all beasts, and fowles, and for the generall cur",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Markham,1616,Markhams methode or epitome wherein is shewed his aprooued remedies for all diseases whatsoeuer inci,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Markham,1620,"Markhams farwell to husbandry or, The inriching of all sorts of barren and sterill grounds in our ki",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Markham,1623,"Countrey contentments, or The English husvvife Containing the inward and outward vertues which ought",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Markham,1630,Markhams faithfull farrier wherein the depth of his skill is layd open in all those principall and a,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Markham,1631,The English house-vvife Containing the inward and outward vertues which ought to be in a compleate w,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Markham,1656,"The perfect horseman, or, The experienced secrets of Mr. Markham's fifty years practice shewing how",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Markham,1695,"The compleat husbandman and gentleman's recreation or, the whole art of husbandry; containing I. Dir",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Markham,1695,The husbandman's jewel directing how to improve land from 10 l. per annum to 50 l. with small charge,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Marmion,1638,"A morall poem, intituled the Legend of Cupid and Psyche. Or Cupid and his mistris As it was lately p",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Marnettè,1656,"The perfect cook being the most exact directions for the making all kinds of pastes, with the perfec",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Marsh,1645,"Marsh his mickle monument. Raised on shepherds talkings, in moderate walkings, in divine expressions",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Marsh,1682,The ten pleasures of marriage relating all the delights and contentments that are mask'd under the b,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Marshall,1681,"A plain and candid account of the natures, uses and quantities of some experienced medicines Publish",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Marten,1662,Coll. Henry Marten's familiar letters to his lady of delight Also her kind returnes. With his rival,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Mason,1626,"The epicures fast or A short discourse, discouering the licenciousnesse of the Romane Church in he",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Mason,1626,"The tribunall of the conscience or, A treatise of examination shewing vvhy and how a Christian shou",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Mason,1660,"A faithful warning, with good advice from Israel's God, to Englands King, and his council that they",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Massard,1685,A treatise of the vertues and uses of several panacea's or most infallible remedies in physic. By Ja,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Massaria,1657,"De morbis fœmineis, the womans counsellour or, The feminine physitian. Modestly treating of such oc",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Massinger,1630,"The renegado a tragæcomedie. As it hath beene often acted by the Queenes Maiesties seruants, at the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Mather,1681,"A very useful manual, or, The young mans companion containing plain and easy directions for spelling",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Mather,1689,"New-England vindicated from the unjust aspersions cast on the former government there, by some late",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Mathews,1660,"The unlearned alchymist his antidote, or, A more full and ample explanation of the use, virtue and b",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
May,1639,A most certaine and true relation of a strange monster or serpent found in the left ventricle of the,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
May,1660,"The accomplisht cook, or The art and mystery of cookery. Wherein the whole art is revealed in a more",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Mayerne,1658,"Archimagirus anglo-gallicus or, Excellent & approved receipts and experiments in cookery Together w",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Mayerne,1676,"A treatise of the gout Written originally in the French tongue, by Theodor Turquet, De Mayerne, knig",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Mayerne,1677,"Medicinal councels, or advices written originally in French by Dr. Theodor Turquet de Mayerne ... ;",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Maynwaringe,1664,"Tutela sanitatis sive Vita protracta The protection of long life, and detection of its brevity, from",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Maynwaringe,1673,The history and mystery of the venereal lues concisely abstracted and modelled (occasionally) from s,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
